"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Parkolás","Tetotér","Panelprogram","Parkolóhely ára"
"1006","XX. kerület, Gubacs","60,5 millió Ft","71 m²","3","Budapest 20. kerületében a Mediterrán lakóparkban, két erkélyes,71 nm-es, igényes lakás eladó!A lakás helyiségei:nappali + konyha : 27,4 nm, szoba:9,35 nm, szoba:14,96 nm, fürdo+wc: 5,65 nm, wc+kézmosó: 1,44 nm, kamra: 2,34 nm, eloszoba: 6,31 nm, közlekedo: 3,63 nmA lakás paraméterei:1. emeleti, klimatizált, világos, két erélyes, futése: házközponti egyedi méréssel. A jelenlegi tulajdonosok garázst és tárolót bérelnek, amelyek továbbadhatók.A lakópark közvetlenül a Ráckevei Dunaág mentén helyezkedik el. A lakóparkon belül gyalogosan elérheto orvosi rendelo, gyógyszertár, élelmiszerboltok, pékség, cukrászda, zöldséges és állatorvosi rendelo. Számos sportolási lehetoség a közvetlen közelben: teniszpályák, uszodák, jégpálya, yacht kiköto és fitness központ. Szintén sétatávolságra található a Pesterzsébeti Jódos-Sós Gyógy- és Strandfürdo, a Duna Garden Hotel és Étterem, Vakvarjú Csónakház Étterem.  A belváros autóval 10 perc, Boráros tér busszal 15 perc, Közvágóhíd HÉV-vel 10 perc, Ferencváros pályaudvar vonattal 8 perc.Kérem hívjon bizalommal! 60500000 FtReferencia szám: H436420","felújított","2001 és 2010 között","összkomfortos","nincs megadva","1","nincs megadva","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","kertre néz","12 m²","nincs megadva","nincs megadva","nem tetotéri",NA,NA
"1007","X. kerület, Kobánya - Óhegy","45 millió Ft","54 m²","2","Gergely Garden lakóparkban kertkapcsolatos, erkélyes, kétszobás lakást kínálunk eladásra.Az ingatlan egy hétlakásos társasház magasföldszintjén helyezkedik el. Ez a társasház 2005-ben épült.A lakás kialakítása optimális. Nappali-étkezo-konyhás külön bejáratú hálószobával.Rendkívül világos szobák, konyha délkeleti fekvésének köszönhetoen.Minden helyisége tágas, komfortos.És még ami, nagyon fontos, hihetetlenül csendes, igazi felüdülés a lakásban akárcsak vendégként tartózkodni.Az ablakok redonnyel, szúnyoghálóval ellátottak. Igény szerint akár a teljes bútorzattal, muszaki berendezéssel is megvásárolható.A lakáshoz tartozik egy 12m2-es tároló, és egy felszíni nyitott beálló, amelynek a vételára 2.5M és 1.5M Ft.Fekvésének köszönhetoen közvetlen kertkapcsolat kialakítható, ahogy a szomszéd társasház hasonló fekvésu ingatlanok tulajdonosai is kialakították.A lakópark lakóinak és a környezetnek köszönhetoen végtelen nyugalom és béke árad. A társasház, lépcsoház mindig tiszta, gondozott. Kulturált lakóközösség.Parkolás közvetlenül a ház elott. A lakópark lekerített, sorompóval és több bejárattal, kijárattal ellátott.Tehermentes. azonnal birtokba veheto.Infrastruktúra kiváló.Közelben Family Center, Auchan, Penny Market stb., közintézmények.ALKUKÉPES.Amennyiben egy csendes, élheto ingatlant keres várom megtisztelo hívását. 45000000 FtReferencia szám: H436535","felújított","2001 és 2010 között","összkomfortos","nincs megadva","földszint","nincs megadva","nincs megadva","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","kertre néz","6 m²","nincs megadva","nincs megadva","nem tetotéri",NA,NA
"1008","Miskolc, Vörösmarty Mihály utca","21,9 millió Ft","54 m²","1 + 2 fél","Eladó Miskolcon, a Vörösmarty utcában egy panelprogramos,klimatizált, ötödik emeleti  1+ 2 félszobás szobás,gardróbos,erkélyes lakás.A panelprogramnak köszönhetoen szigetelt,ablakai muanyagok,futése egyedileg mérheto és szabályozható. A bejárati ajtó teljesen új,acél biztonsági ajtó.Falai gletteltek,festettek,burkolata parketta és járólap.A klíma másfél éves Gree klíma. Tartozik hozzá egy kizárólagos használatú tároló is a lépcsoházban.Közös költség 7.500 Ft. Az ingatlan tehermentes,akár azonnal birtokba veheto.Igény esetén teljesköru hitelügyintézéssel segítjük céljai megvalósítását.","jó állapotú","nincs megadva","összkomfortos","nincs megadva","5","10","van","nincs megadva","távfutés egyedi méréssel","van","nincs megadva","nem","külön helyiségben","nincs megadva","utcai","2 m²","nem","utca, közterület - fizetos övezet","nem tetotéri","részt vett",NA
"1009","VII. kerület, Rózsa utca","33 millió Ft","58 m²","1","2 szobás nappalis lakássá alakítható ingatlan a Wesselényi utcánálEladásra kínálom ezt az 58 négyzetméteres, 2 hálószobás + nappalis lakássá alakítható elso emeleti ingatlant. Teljes rekonstrukciót igényel, a közmuvek szabványosítását és a lomtalanítását, galéria lebontását az Eladó saját költségen vállalja. Az ingatlan ablakai a Wesselényi utcára néznek. Infrastruktúra, közlekedés kiváló, bérbeadásra ideális.","felújítandó","1950 elott","nincs megadva","nincs megadva","1","2","nincs","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","utcai","nincs megadva","nincs megadva","utca, közterület","nincs megadva",NA,NA
"1010","VIII. kerület, Mátyás tér","44,99 millió Ft","39 m²","2","KIVÁLÓ HELYEN - HIBÁTLAN ÁLLAPOTBAN - CSENDES SZOMSZÉDOKKALÉRDEKLI EGY OLYAN LAKÁS, ami egy ZÖLD, CSENDES TÉR MELLETT van?Érdekli egy olyan lakás, ami egy ÚJ ÉPÍTÉSU, MUSZAKILAG és ESZTÉTIKAILAG IS KIFOGÁSTALAN társasház része?Ha ezekre igennel válaszolna, akkor EZ A MÁTYÁS TÉREN ELHELYEZKEDO OTTHON AZ ÖNÉ LEHET!Ez a lakás ideális választás, hiszen:- a remek állapotban lévo udvarra néz, ezért az utca minimális zaja sem szurodik be,- ráadásul egy 7 nm-es erkély is tartozik a lakáshoz.- modern bútorzattal felszerelve, amerikai konyhával, világos nappalival és hálószobával- garantálja az otthoni kellemes hangulatotA modern igényeknek maximálisan eleget tesz, ezért elsosorban fiataloknak, pároknak ajánlom.A közlekedés legegyszerubben a 99-es busszal oldható meg, de a 4-es metró, a 9-es, 909-es, 72M-es és 83-as járat is sétatávolságon belül van.A környéken van az Óbudai Egyetem Gazdasági Kara, a Pázmány Péter Katolikus Egyetem Információs Technológiai és Bionikai Kara és a méltán híres Fazekas Mihály Gimnázium.A kikapcsolódásról a Mátyás téren kívül a környéken lévo kávézók és éttermek, valamint a könnyen megközelítheto terek, parkok gondoskodnak, mint például a Horváth Mihály tér, a Teleki László tér és a II. János Pál pápa tér.HA NEM SZERETNE LEMARADNI ERROL A KIVÉTELES LEHETOSÉGROL, KERESSEN FEL MIHAMARABB ÉS KÖLTÖZZÖN BE A LEHETO LEGGYORSABBAN ÚJ ÁLOMOTTHONÁBA!","újszeru","2013","összkomfortos","nincs megadva","2","6","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs megadva","24 E Ft/hó","nincs megadva","egy helyiségben","nincs megadva","udvari","7 m²","nincs megadva","nincs megadva","nincs megadva",NA,NA
"1011","Dunakeszi, Janek Géza utca","54,9 millió Ft","78 m²","4","SZUPER ÁR, MODERN, háromszobás lakás keresi új gazdáját Dunakeszi kedvelt lakóövezetében!Dunakeszin, a Fenyo lakóparkban vált eladóvá a 76nm-es, belso kétszintes,  három szobával, nappali-konyhával, fürdovel és mellékhelyiséggel rendelkezo lakás.  A frissen festett, jó állapotban lévo ingatlan kiváló elhelyezkedésének és elrendezésének köszönhetoen ideális otthont nyújthat kisgyermekes családok, gyermeket váró párok számára. Dunakeszi vasútállomás, ahonnan 20 perc alatt a Nyugati pályaudvaron vagy 10 perc sétával, az M2-es autópálya 5 percnyi autóúttal elérheto.Referencia szám: LK012986","felújított","2001 és 2010 között","összkomfortos","nincs megadva","2","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","dél","kertre néz","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,NA
"1012","Keszthely, Vitorlás sétány 3795.","90,3 millió Ft","69 m²","2 + 1 fél","A feltuntetett ár már az akciós ár!ÓRIÁSI AKCIÓ! Most 10% kedvezmény a vételárból! (Egyedi ajánlatainkért, kérjük hívja értékesíto kollégánkat.)Exkluzív lakások, remek befektetés! Rengeteg extra szolgáltatás.A keszthelyi Royal Homes Lakópark örök panorámával, közvetlenül a Balaton-parton, 4500 m2-en megvalósuló ingatlanegyüttes. Elindult a 4. ütem értékesítése is. Az ingatlan tervezésekor és kivitelezésekor a terek optimális elosztása és a balatoni adottságok kihasználása, a panoráma elotérbe helyezése és az energiatakarékos megoldások alkalmazása volt a fo szempont. Az épületekben 50 db 2-3 szobás (51-97 nm-es) lakások kerültek kialakításra, 7-92 nm-es teraszokkal kiépítve. A beépített prémium anyagoknak és a modern hoszivattyús huto-futo rendszernek köszönhetoen az épület AA+ energetikai minosítéssel rendelkezik, H-méro biztosítja az alacsony fenntartási költségeket.Az épületben könnyu és kényelmes a parkolás. A földszinten 8 saját garázs kerül kialakításra, külön-külön beállóval, továbbá a telken belül található számos felszíni parkoló is, a tulajdonosok és vendégeik számára.Medence és a tetoteraszon 2 szolárzuhany és 12 napozóágy várja majd a beköltözoket.Az épület elotti saját mólón tudnak a tulajdonosok napozni, illetve kényelmesen a vízbe ereszkedni akár fürdeni, akár vízi sportokat uzni.A lakóparkban wellness, fitness kerül kialakításra.Az ingatlan kertje parkosított; különleges növényekkel beültetett, kikövezett pihenokkel, Balaton parti sétánnyal, padokkal és világítással szolgálják majd a gondtalan pihenést, a kellemes esti sétákat. A biztonságot pedig a zárt kert mellett kamera rendszer teszi teljessé.A Royal Homes lakásai biztonságos és jól jövedelmezo ingatlan befektetést kínálnak, kiemelkedo hozammal.","új építésu","2022","összkomfortos","nincs megadva","1","3","van","3 m-nél alacsonyabb","hoszivattyú","van","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","kertre néz","9.93 m²","nincs megadva","udvari beálló - benne van az árban","nem tetotéri",NA,NA
"1013","VIII. kerület, Práter utca","43,9 millió Ft","86 m²","4","SZUPER ÁR ÉRTÉK ARÁNY!INGATLAN HELYSZÍNE:A 8. kerületben, a Corvin-negyedben, egy saroknyira a Corvin sétánytól, a Molnár Ferenc tér szélén helyezkedik el a ház, amelyben az eladó lakás található. Rendezett környezet, remek szomszédság! Jó közlekedés (Metró, buszok, villamos), kiemelt infrastrukturális környezet. Közvetlen közelben a  Lidl, Aldi, Corvin bevásárló központ, egyéb az életvitelhez szükséges szolgáltatók pár perc sétányira!ÉPÜLET JELLEMZOI:Maga a ház az 1900-as évek elején épült, masszív szerkezetu, szokásos belvárosi, körfolyosós, belso udvaros. Az épület 7 szintes, lifttel rendelkezik. Az itt lakók rendezett lokálpatrióta emberek, a ház anyagilag rendben van, a földszinti üzlethelyiségek bérbeadásából rendszeres bevétellel rendelkezik.A LAKÁS JELLEMZOI:A lakás az épület elso emeletén helyezkedik el, nyugati tájolású, világos, napfényes. Futés gázkonvektorral történik. Nagyon jó alaprajzi elrendezése van, remek, jól használható méretu helyiségekkel. Nyílászárói a régi kapcsolt gerébtokos nagyméretu ablakok és nagyméretu belso ajtók. Ezeket gyönyöruen lehet felújítani! Maga a lakás alapvetoen felújítandó!A LAKÁS MÉRETEI (kizárólag tájékoztatási jelleggel!)Teljes méret 86 m2. Helyiségek: szoba 22 m2, szoba 12,5 m2, szoba 12,5, hall 8 m2, 13 m2, konyha 12 m2, fürdoszoba 5 m2, eloszoba 7 m2, WC, kamra, pince helyiség.FELSZERELTSÉG:Gázkonvektorok, gáztuzhely, külön közmu méroórák.PARKOLÁS: Az utcán lehetséges, az itt lakóknak ingyenes.REZSI:Közös költség cca 13 700 Ft/hó, mely tartalmazza a szemétdíjat, takarítást, biztosítást, felújítási tartalékot, közös képviselet díját, közös víz, villany díjat, lift költségeit.TÁROLÓ:Pincehelyiség cca 3 m2.HA ÉRDEKLI ÖNT AZ INGATLAN KERESSEN! RENDELKEZÜNK ÜGYVÉDDEL, HITELÉT INTÉZZÜK, ÉPÍTÉSZETI JELLEGU KÉRDÉSEIRE IS VÁLASZT KAP IRODÁNKTÓL!","felújítandó","1950 elott","összkomfortos","nincs megadva","1","4","van","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nyugat","utcai","nincs megadva","nincs megadva","utca, közterület","nincs megadva",NA,NA
"1014","VIII. kerület, Baross utca","43,8 millió Ft","74 m²","2 + 2 fél","Három háló a harmadikonEladó a Baross utcában, liftes házban egy harmadik emeleti, 74nm-es, három háló + nappalis, jó állapotú, duplakomfortos lakás. Akár bútorozva.A környék infrastruktúrálisan kiváló. Közel az Orczy és a Kálvária tér: villamosok, troli, 9-es busz, benzinkút, boltok, iskolák, Óbudai Egyetem, Turay Ida Színház. A körzetben ingatlanfejlesztések zajlanak, épül szépül minden.A ház is fejlesztés alatt áll, cserélték a teljes gáz- és villanyhálózatot, felújították a gangot és folyamatban van a lépcsoház csinosítása.Az 5 éve felújított ingatlanba a zárt lépcsoházból léphetünk be. Az eloszobából nyílik egy külön wc és egy szoba, ami a körfolyosóra néz. Az eloszobából kis közlekedo vezet a konyha-nappaliba. A közlekedobol nyílik még a kádas fürdo (ahol még egy wc is van) és a mosókonyha.A 26 nm-es nappaliból nyílik még két szoba, valamint egy erkély, ahonnan a Baross utcára nézhetünk le. A lakás világos, igényesen felújított és karbantartott és könnyen alakítható, ha eltéro igényekkel rendelkezik az új tulajdonos. A (NEM laminált) parketta remek állapotban van és hamisítatlan, ódon hangulatot kölcsönöz a lakásnak.Befektetésnek sem utolsó, de foként nagyobb családoknak ajánlom, mert igazi OTTHON válhat belole nagy közösségi terének és három hálószobájának köszönhetoen.Aki nem hiszi, járjon utána.Nézzük meg együtt!Keressen bizalommal!","jó állapotú","1950 elott","duplakomfortos","nincs megadva","3","5","van","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nem","külön és egyben is","északnyugat","utcai","3 m²","nem","nincs megadva","nem tetotéri",NA,NA
"1015","XIV. kerület, Alsórákos","49,8 millió Ft","55 m²","2","ÚJSZERU, 2 SZOBÁS LAKÁS, SAJÁT KERTTELXIV. kerület rendkívül kedvelt, zöldövezeti, kertvárosi lakónegyedében, Alsórákoson kínálom megvételre ezt az 55 m2 alapterületu, 2 szobás, magasföldszinti, SAJÁT KERTTEL rendelkezo téglalakást.A lakás egy 2020-ban újjáépült, 3 szintes társasház magasföldszintjén helyezkedik el.A saját kert mérete 66 m2, melyhez egy további, saját használatú GÉPKOCSIBEÁLLÓ is tartozik.Igény esetén a lakás egy kis átalakítással nagyon könnyen NAPPALI + 2 HÁLÓSZOBÁS lakássá alakítható, ezzel is szélesítve azon vevok körét, akiknek igazán ideális otthona lehet ez az ingatlan.Elhelyezkedését tekintve egy nagyon csendes mellékutcában található az ingatlan, egy nagyon ideális, KERTVÁROSI milliot teremtve ezzel az ide költözoknek.A lakás rendkívül ideális otthona lehet:- fiatal vagy éppen idosebb házaspároknak, pároknak;- az egyedülálló, idosebb korosztály számára;- kisgyermekes családoknak;- vagy éppen gyermeket tervezoknek egyaránt.A lakás fobb jellemzoi:- házközponti futés- alacsony rezsi (0 Ft-os közös költség)- térkövezett gépkocsibeálló (telken belül)- zárt, füvesített, saját kertEZT IGAZÁN ÉRDEMES MEGNÉZNI! :)A lakás megtekintése miatt VÁROM HÍVÁSÁT, akár hétvégén vagy az esti órákban egyaránt!","újszeru","2020","összkomfortos","nincs megadva","földszint","3","nincs","3 m-nél alacsonyabb","házközponti","nincs","nincs megadva","nem","egy helyiségben","nyugat","kertre néz","nincs megadva","igen","udvari beálló - benne van az árban","nem tetotéri",NA,NA
